host_cancelexp,"Sometimes a Host may need to cancel before or during an experience due to bad weather and safety concerns. If this happens, you’ll get a full refund and you can rebook the experience if you want.

Another reason a Host may cancel is if they required ID from you as the primary guest, but didn't receive it within 3 days of booking. Again, if the reservation is canceled, you’ll be refunded."
checkin_smooth,"Find your reservation details
Go to your Trips page to find important information, such as the address, your Host’s contact information, and your billing receipt. Check-in information is usually available 3 days before the reservation begins.

Communicate with your Host
Before your arrival date, message your Host to confirm:

Check-in and checkout times
Arrival details
Key exchange or an alternative method of access
Contact information and whether either one of you will be without phone or internet access during the trip
Any other questions you might have

On arrival
In-person key exchanges
Some Hosts may want to greet you in person to give you the keys or the entry code to their place. If so, look up travel advisories so you can allow extra time to meet up in the event of things like flight delays, bad weather, or road closures.

Other check-in methods
Other options include:

Self check-in
Messaging with instructions to enter
Leaving keys in a lockbox
Having a neighbor, Co-Host, or doorperson meet guests"
checkin_instruct,"Go to Trips and click Show more trip plans
Click Show details
Go to Checking in & out for check-in instructions
Make sure to check both your email and your messages for check-in instructions.

If your reservation is less than 48 hours away and your check-in information isn’t available, it’s time to message your Host for the info."
checkin_issue,"Message your Host

Send a refund request
Here’s how to prepare:
Gather evidence: If possible, take photos or video to document issues like a missing or broken amenity.
Submit your request: You’ll describe the issue, provide photos or video if you can, and let the Host know how you’d like to resolve the issue. 
Wait for a response: If your Host declines or doesn’t respond, you can ask Airbnb to step in to help. Airbnb will refer to the Rebooking and Refund Policy to determine what help we can provide.

Involving Airbnb
Though we always want Hosts and guests to work things out directly if they can, we know it’s not always possible. If an issue comes up that you’re not able to resolve with your Host (or your Host declines or doesn’t respond to your refund request), let us know and someone from our team will step in to help.

If we find the issue is protected by AirCover, we’ll get you a full or partial refund, or depending on the circumstances, find you a similar or better place to stay.

Remember that you have 72 hours to report any issue to us from the time of discovery."
checkin_print,"Go to Trips and select the trip you'd like to print the details for
Click Show details
Under Reservation details, click Print details"
adventure_level,"These definitions were created in partnership with the Adventure Travel Trade Association (ATTA):

Light: Guests should be comfortable sitting, standing, or walking for extended periods of time. Activities may include things like easy hikes, walking tours, wildlife tours, and cooking or art classes. Any activities which are more strenuous are optional.
Moderate: Guests should be comfortable participating in multiple hours of physical activity (3+ hours). Activities may include things like longer hikes, biking, kayaking, snorkeling, and horse or camel rides.
Strenuous: Guests should be comfortable participating in highly physical activities that may last the entire day (6+ hours), and past experience with the included activities is recommended. Full-day activities may include things like long hikes, bike rides, and kayaking. Adventures may also include higher altitudes, steep ascents/descents, strong currents, and rougher terrain or water.
Extreme: These Adventures are the most physically demanding, so prior experience or related training is strongly advised. Activities are highly challenging and may last the entire day (8+ hours). All-day activities may include things like strenuous hiking, biking over uneven terrain, and intense rock climbing. Adventures may also include higher altitudes, steep ascents/descents, strong currents, and rougher terrain or water."
EA_tips,"What to bring with you to the experience
Here are some materials to consider using for every kind of physical activity.

Water or electrolyte sports beverages
First aid kit
Ice packs
Blood/heart pressure monitor
Your country’s first aid app
Your country’s hazards app
Before the activity
Here are some recommendations before you participate in physical activities:

Sleep properly (6–8 hours) the night before the activity
Avoid drinking alcohol or taking any substance that might affect your heart rate and awareness
Have a substantial and healthy meal before the activity (ex: fruits, protein, and carbohydrates) and avoid food with grease and spices that might irritate the stomach
Ask the host of the experience what the level of difficulty of the activity is in terms of time, distance, altitude, and effort—be conscious of your age and physical condition before you sign up for an activity
Check the forecast and use appropriate clothing and shoes
Identify the closest medical center in case of an emergency
Tips for during the activity
During the activity it’s important to check your health condition. Here are some suggested tips:

Before starting a physical activity, warm up and stretch the body for at least 10 minutes
Check blood pressure and breathing frequency minutes before
Have a good amount of water or electrolyte sports beverages within your reach—it is not recommended to drink liquids all the time, only when you feel thirsty
Use sunblock, wear a hat, and protect yourself from the sun by standing under shaded areas when possible
Write down an emergency contact number—having a simple emergency card with you will ensure time to reach a family member or friend (sometimes accessing emergency contact numbers on mobile phones takes more time)
Be aware of the surroundings and keep your belongings close
In outdoor activities share your location through mobile apps, devices, or GPS transmitters—in some areas, the mobile network could be inefficient, so we recommend sharing your location with your host as well as a relative or friend who is not attending the activity
Tips for after the activity
After physical activity, the human body needs a cool down phase. Here are some tips for recovery:

Drink water or electrolyte sports beverages until you feel satisfied
Eat healthy food that provides energy such as fruits, nuts, almonds, and protein bars
Pain in any part of the body could be a sore muscle—if the pain persists, it is recommended to check with a doctor
Headaches could be a sign of dehydration, which means it is important to drink water or an electrolyte sports beverage"
EA_evac,"Support offered by International SOS
International SOS will help support medically necessary evacuations for experience and adventures guests and will provide expert recommendations regarding health care globally to ensure guests have access to the most appropriate medical care. Where medically necessary, International SOS will make recommendations for and manage the end-to-end process of medical evacuations.

International SOS and emergency services
International SOS is not designed to be a replacement for local emergency services. If there is any doubt, local emergency services should be contacted prior to contacting International SOS.

Emergency planning
We recommend that all guests and hosts engaging in an experience prepare an emergency plan in case of a natural disaster or any other kind of emergency that could occur during an experience. Find out more about making an emergency plan."
experience_marine,"For Airbnb Experiences and Adventures that include animals, Airbnb has partnered with World Animal Protection to provide guidelines and articles that seek to promote the safety of wild animals in the wild and in captivity, as well as domesticated animals under human care.

Below are some best practices to follow in order to protect marine life when participating in ocean activities like diving and snorkeling: 

Don’t approach or intentionally touch the animals. Responsible tour operators will remind guests not to feed or pet curious aquatic life. You’re in their space, and they are wild animals, so they should be the ones to come up to you. Marine animals like turtles and whales can get stressed when people, especially in large groups, get too close. Wild animals who are being chased or feel threatened can bite or hurt themselves trying to escape. Give them space, and if they chose to come up to you, stay calm.
Don’t lure animals. While feeding animals may seem tempting as a way for them to get closer to you, animals should be left to find food themselves so they can continue their natural behaviors and don't become dependent on humans for food. By feeding fish or other marine life, you can also cause them to become sick.
Don’t take animals out of the ocean. Animals like starfish are not souvenirs. Whether alive or dead, these animals provide food for other organisms, and removing them can also allow invasive species to thrive.
In general, stay clear of coral reefs. It can take years for reefs that are unintentionally damaged to repair themselves. These coral reefs are home to marine life that depend on them for food and shelter. Don't take any part of the reef off the structure and out of the ocean, and if using sunscreen, wait 30 minutes after putting it on to ensure it’s been absorbed by the skin. Sunscreen is one of the biggest killers of coral reefs by bleaching the coral, and it can also be toxic to animals that call the reef home. Protect yourself with reef-safe and animal-safe sunscreen.

Conduct that violates our guidelines
If you come across an Airbnb Experience that violates the Animal Welfare Guidelines, threatens the safety of our hosts or guests, or risks the welfare and/or conservation of animals, please contact us. If applicable, make a note of the date, time and location, as well as the type of animals involved.

If we are made aware that an Airbnb Experience and/or host violates our platform policies, community standards, or terms of service, we take action including permanent removal from our community if warranted. We’re constantly reviewing and revising our platform policies and protections in order to make our community safer and higher quality."
experience_equine,"For Airbnb Experiences and Adventures that include animals, Airbnb has partnered with World Animal Protection to provide guidelines and articles that seek to promote the safety of wild animals in the wild and in captivity, as well as domesticated animals under human care.

Many cultures rely on working equines (like horses or donkeys) to get from one place to another, but it’s important to watch for animals who may be suffering. They should never be used for entertainment, including sporting events like horse racing, polo, or rodeos, or used for carriage rides in congested cities. While nature is best observed on foot, if you do ride horses or donkeys on an Airbnb Experience, be aware of signs of malnourishment and mistreatment.

When interacting with domestic animals, the “Five Freedoms” should be followed. They are:

Freedom from hunger or thirst with access to fresh water and an appropriate diet to maintain full health
Freedom from discomfort by providing an appropriate environment including shelter and a comfortable resting area
Freedom from pain, injury, or disease by treating animals respectfully and providing prompt access to veterinary care
Freedom to express normal behavior by providing sufficient space, proper facilities, and allowing for company of the animal’s own kind
Freedom from fear and distress by ensuring conditions and treatment which avoid mental suffering
If you witness or participate in activities with working equines, consider the following:

Working equines must be treated with consideration and given adequate shelter, exercise, veterinary care (including hoof care), and food and water appropriate to their physiological and behavioral needs. Horses and donkeys should not work more than 6 hours a day, and should have at least 2 non-working days each week.
A horse or donkey should not carry more than 20 percent of their body weight, with a maximum of 50 kg (110 pounds) for small donkeys and 100kg (220 pounds) for larger mature donkeys. Animals should never be ridden if they are pregnant, sick, or have open wounds and sores. Mares should not be worked for at least 3 months after giving birth.
Animals should not be worked in extreme weather conditions, including excessive heat or freezing temperatures, and should be alert to their surroundings. All working animals should have food and water readily accessible as well as adequate time to rest.

Conduct that violates our guidelines
If you come across an experience that violates the Animal Welfare Guidelines, threatens the safety of our hosts or guests, or risks the welfare and/or conservation of animals, or if you witness an animal suffering while taking an Airbnb Experience or Adventure, please contact us. If applicable, make a note of the date, time and location, as well as the type of animals involved in the experience.

If we are made aware that an experience and/or host violates our platform policies, community standards, or terms of service, we take action including permanent removal from our community if warranted. We’re constantly reviewing and revising our platform policies and protections in order to make our community safer and higher quality."
damages,"Accidents are rare, but they happen. If you, someone you invite, or a pet are responsible for damage during a stay, let your Host know right away.

The best way to do this is by sending them a message through the Airbnb website or app, just in case our Community Support team needs to refer to it later. If you can provide photos, that’s great, too.

Being upfront about damage gives your Host as much time as possible to fix it before their next guest arrives. It also gives you two a chance to find a resolution without Airbnb getting involved.

About the reimbursement process
1. Your Host may request reimbursement

If your Host believes that you’re responsible for damage, missing items, or unexpected cleaning costs, they may send you a reimbursement request through our Resolution Center. You’ll have 24 hours to respond.

If you pay the full amount, the request will be closed.
If you pay a partial amount, decline the request, or ignore the request, your Host may involve Airbnb as a next step.
2. Your Host may involve Airbnb

If your Host involves Airbnb, a member of our Community Support team will determine if you’re responsible for the damage and if the amount your Host is requesting is reasonable. They’ll do this by reviewing evidence provided by your Host, as well as any notes you included in your initial response to your Host’s request. Someone may also follow up with you or others who may have information about the Host’s damage claim.

3. Airbnb may ask you to pay

You’ll be given the opportunity to voluntarily submit a timely payment or an appeal. If you don’t submit a timely payment or appeal, or your appeal is unsuccessful, your payment method will be charged. (This does not apply to stays in China, Japan, or India.) You’ll never be charged without advance notice or a chance to appeal before and after you’ve been charged. You’ll have 60 days to appeal after you’ve been charged.

Dealing with damage is never fun, but this process is designed to be as fair as possible."
book_missing,"Hosts can choose to hide their listing at any time from search results, usually to prevent new bookings.

Before your reservation is confirmed, hosts are encouraged to confirm reservations quickly. But if you’ve sent a trip request and the listing is now hidden, you can contact the Host to find out if there’s a problem.

After confirmation, if you have a confirmed trip, it's still active, even if your Host has hidden the listing.

To find your itinerary, go to Trips and choose your trip under Upcoming. Then click or tap Show more trip plans.

You and your Host can also still message through Airbnb to confirm details about check-in, checkout, and any additional information."
experience_confirm,"When you book an Airbnb Experience, we'll send you a booking confirmation via email. 

Having trouble finding it? Try checking your spam folder. You can also find your itinerary by visiting your Trips on our website or app."
reserve_multiple,"If you have one reservation ending and another starting within 4 days, and the locations aren't far apart, we bundle them under a single trip.

For example, you might have two upcoming reservations—one in Tulum for May 1, and one in Playa del Carmen for May 3. Because they’re only an hour’s drive apart, both reservations will appear under the same trip in Trips."
reserve_guestname,"Go to Trips and select the reservation you’d like to update
Click Manage Guests, enter the names of your additional guests, and click Next
Click Save"
payment_outside,"Some people may suggest that you chat on Facebook messenger, by text, or somewhere other than Airbnb. But if you do, you lose the protections of our cancellation and refund policies, Host damage protection, Host liability insurance, Terms of Service, Payments Terms of Service, and other safeguards.

Leaving also makes it harder for us to protect your information and puts you at greater risk of fraud and other security issues, such as phishing.

Pay your Host through Airbnb
If you paid via wire or bank transfer it may be a fraudulent reservation. To get help, let us know immediately. You can always check if your reservation was booked through Airbnb.

We protect you and the Airbnb community
We do our best to keep you safe by reviewing messages on the Airbnb platform. We’ll block potentially dangerous messages that contain words or numbers that might include contact information or references to other sites, including external links.

You can help. If you get a suspicious message, let us know by reporting it or flagging it in your inbox."
resolution_help,"Need to send or request money for things related to your Airbnb trip or Airbnb Experience? No problem! Go to the Resolution Center to open a refund or payment request.

You have up to 60 days after your reservation’s checkout date to submit a Resolution Center request.

One thing to note: You may need to add a payment method before sending or requesting money through the Resolution Center."
payment_plan,"Want to travel now and pay the rest later? Sounds good. 

What stays are eligible for payment plans 
You’ll find a payment plan option at checkout if your reservation meets the following criteria:

You’re paying with a credit card, debit card, PayPal, Apple Pay, Google Pay, or Airbnb credits.
You’re paying with a currency other than the Indian rupee (INR). Read more if you’re paying with the Brazilian real (BRL).
The reservation has a total value of $50 USD or more, including taxes and fees, and minus any credits or coupons.
The day your reservation starts is at least 14 days in the future (how far ahead you need to book is determined by the listing’s cancellation policy).
The reservation isn’t a long-term stay of 28 nights or more.
You’re not making an Airbnb for Work reservation.
Keeping track of payments
You’ll pay for part of your reservation once it’s confirmed, and future payments will be charged automatically on the dates listed at checkout.

Your email receipt will include information on upcoming payments. We’ll also send an email reminder 3 days prior to each charge, along with a link to manage your payment settings so you can edit your payment method or pay early if you like.

Cancellations
If you cancel, or the next payment can’t be completed by the due date, you’ll receive a refund according to your reservation’s cancellation policy.

Ex: Let’s say you cancel in time to receive a 50% refund, per the listing’s Strict cancellation policy. If only 50% of the reservation has been paid so far, no refund will be issued and the remaining 50% simply won’t be charged.

Coupons, credits, and gift cards
If you choose a payment plan during checkout, Airbnb credits, coupons, or gift cards will be applied first before the payment plan amount is calculated. Coupons, credits, or gift cards cannot be applied to the second payment, or any future payments.

Ex: Say you booked a trip for a total of $200 and you have $50 gift credits on your account:

During checkout, you’ll have the option to apply up to $50 in gift card credits
If you choose to apply the full $50 gift credits, you’ll have the option to pay $75 during checkout and $75 at a later date for the remaining $150 balance
You’ll also be required another form of payment as a backup—for example, a credit or debit card on file
When it’s time to automatically charge the second payment, the backup payment method you chose during checkout (for example, the credit or debit card you choose in addition to paying with credits or a coupon) will be charged $75 even if you have remaining or newly acquired Airbnb credits on your account."
payment_more,"Don’t worry: All pricing information is included when you book—but there are a few situations where you may owe more after paying:

You change your reservation (ex: You add another guest)
Your Host files an AirCover for Hosts request for damage that occurred during your Airbnb stay
Your Host requires taxes be paid at check-in—this should be clearly stated in the listing prior to booking
You booked a place, usually a hotel, that charges additional fees collected at check-in or within 48 hours of checkout—these must also be stated in the listing and your price breakdown prior to booking
When to dispute  
If a Host tries to charge you for something that wasn’t stated in the listing, the price breakdown, or their message thread, you can dispute it in the Resolution Center.

How to pay
If you agree with the charge, always pay the Host through the Resolution Center, never directly. Be sure to keep all payment transactions on Airbnb—otherwise, we can’t help with issues related to off-site or cash payments."
payment_declinedtrip,"If your trip request expires or is declined by the Host, there’s no cost for the reservation or Airbnb service fees.

Depending on your payment method, however, you may find a temporary authorization (a “hold”) or a refunded charge.

If your payment method is authorized
Some payment methods and locations require the full amount of the reservation to be authorized at the time of your request.

If it’s accepted, the authorization will become an actual charge to be deducted
If it’s declined or expires, the authorization will either disappear or appear as a refund—this may take up to 7 business days, depending on your bank
If your payment method is charged
Some payment methods or locations require the full amount of the reservation to be charged at the time of your trip request.

If it’s accepted, the charge remains, and your reservation is confirmed
If it’s declined or expires, you’ll be refunded automatically—this may take up to 10 days, depending on your bank"
payment_longterm,"Planning to stay awhile? Fantastic. Here's how payments work for reservations of 28 nights or more:

First-month down payment: You'll be charged this up front, but we’ll hold off on releasing it to the Host until 24 hours after check-in
Monthly installments: We'll charge your second payment to the same payment method approximately 1 month after check-in, and each month thereafter for the duration of your reservation
Your monthly price is locked in at the beginning of the reservation, and you can track your payment and find your total cost on your billing receipt."
cancel_longterm,The long-term cancellation policy?is automatically applied to all reservations of 28 nights or more and generally?requires a 30-day notice.
installment_early,"While it’s not required, you always have the option to pay upcoming monthly installments a little early, as long as it’s within 7 days before your payment is due.

For example, if your payment is due on July 11, you’ll be able to pay as early as July 4 at 12am UTC.

To find out when a payment is due:

Go to Trips and select the reservation you want
Click Show details
Under Reservation details, click Get receipts and manage payments
Go to Scheduled Payments and find the payment date"
payment_verify,"After you've finished adding Payment Methods, we may send you a message saying that you need to verify it by submitting a credit or debit card statement. Need a recent statement? Try downloading it through your card issuer's website or mobile app.
Your billing statement can be uploaded as a PDF or photo file. If you have a paper statement, take a photo of the first page that has your name and account information. If your statement is in digital form, take a screenshot, including the same information.

Block out account balances and transactions—we just need the last four digits of the account number to be visible.

We’ll email you within 24 hours after submission to let you know if you can use the credit or debit card on Airbnb."
tipping,"Acknowledgment for a job well done is always appreciated, whether it’s a good review or a tip. Guests often choose experiences because of in-depth reviews, so you would help the entire Airbnb community if you share your thoughts.

Cultural preferences around tipping differ, so research before you travel."
payment_methods,"Payment options available in most countries
Visa, MasterCard, Amex, JCB, and debit cards that can be processed as credit cards
Apple Pay
Google Pay
PayPal
Payment options available in certain countries
Brazil
Aura for Brazil
Elo for Brazil
Hipercard for Brazil
China
Alipay for Mainland China
WeChat Pay for Mainland China
India
PayU for India
Italy
Postepay for Italy
Germany
Sofort Überweisung for Germany
Netherlands
iDEAL for the Netherlands
United States
Discover
Offline or cash payments are a violation of our Terms of Service, and can result in removal from Airbnb. Off-site payments make it harder for us to protect your information, and put you at greater risk of fraud and other security issues."
payment_edit,"Go to Trips and select the trip that you want to change
Under What you've booked, select your reservation
Under Payment details, click Get receipts and manage payments
In Your payment details, go to Scheduled payments and select Update payment details
Update your payment method and select when you want to pay
Click Submit"
payment_remove,"Go to Account settings > Payments & payouts
Next to the payment method, click the three dots icon 
Click Remove"
payment_add,"Go to Account settings > Payments & payouts
Click Add payment method"
payment_default,"Go to Account settings > Payment methods
Next to the payment method, click the three dots icon 
Click Set Default"
report_message,"Go to your Inbox and click the conversation with the suspicious message 
Click the Flag icon  in the message
Choose the reason you’re reporting the person and answer the questions that follow"
payment_allowedoutside,"On occasion, a Host may collect certain authorized fees and taxes directly from guests using a payment method outside Airbnb.

These fees must be detailed in the listing description and included in the price breakdown prior to booking, and are usually charged before the stay, at check-in, or within 48 hours of checkout.

Additional fees:

Security deposit: Hosts who manage their listings with API-connected software can set a security deposit using our offline fees feature. Learn more about security deposits.
Resort fees: These may cover amenities like wifi or valet parking.
Incidentals: This might include airport shuttle or parking fees.
Local occupancy tax: In some areas, Hosts are legally required to collect this in person. Find out more about how taxes work for guests."
payment_multiplem,"Let’s keep things simple. Unless you have Airbnb credits or a coupon to use, you can’t split the total cost of your Airbnb stay or experience across multiple payment methods. Meaning, you can’t pay using two different credit cards."
payment_confirm,"Go to Payment Methods
Review the payment options listed there
If a card needs to be confirmed, select Confirm card
Follow the steps to confirm the card
Keep in mind that your card will need to be confirmed before you can complete an in-progress reservation or make any other new reservations. Any existing reservations won’t be affected."
payment_currency,"Airbnb supports a number of different currencies to give you more flexibility when you host or stay with us. Choose to pay with your preferred currency when you enter your payment info, or change your default currency at any time. Depending on your payment method, some currencies may not be available.

Currency conversion
Airbnb displays prices in the currency you selected. If you change the currency at any point while booking, the price will automatically update in the new currency. When you’re ready to finalize your reservation, the checkout page will also show the new currency.

Third-party fees
If you choose to use a currency that doesn’t match your default payment method, your bank or credit card company may apply currency conversion fees to your payment. Airbnb isn’t responsible for these fees, so please contact your bank or credit card company to learn more.

Cross-border fees
When extra fees appear on your bank statement, or the amount charged differs from what was shown on the Airbnb checkout page, this might be why: If your bank or credit card company classifies Airbnb's processing entity as international, it may charge cross-border fees—even if the charge was processed in the standard currency of your payment method.

Airbnb doesn’t manage and can’t refund these fees, so please contact your bank or credit card company to learn more."
payment_paypal,"Depending on the currency you're paying with, PayPal may be available as a payment method. If PayPal is available, you'll be able to select it on the checkout page. If you don’t see PayPal as an option, you’ll need to either switch to an eligible currency or select a different payment method.

Once you select PayPal as your payment method, a new browser window will pop-up and you’ll be taken to the login screen on the PayPal site:

Log in to your PayPal Account
Choose one of your linked payment methods (ex: a credit card or bank account) under Choose a way to pay
Click Continue
Confirm the payment method, read PayPal’s policies, then click Agree & Continue
You’ll be taken back to Airbnb’s checkout page where you can confirm and pay for your Airbnb reservation.

Once the payment for the full amount of the reservation is authorized by PayPal, your reservation request will be sent (or your Instant Book reservation will be confirmed). You'll only be charged once your reservation is confirmed. If your reservation request is canceled, declined, or it expires, the PayPal authorization will be voided and you won't be charged.

You may need to link a bank account or credit card to your PayPal account to complete your Airbnb reservation. This alternate payment source will only be used if your primary method doesn’t go through. The PayPal website has more information about selecting a preferred payment method."
payment_payu,"PayU is available as a payment method if you specify India as your country of residence in your profile. You won’t need to create an account with PayU. When you click Confirm booking, you’ll be redirected to a PayU payment page. On that page, you can choose to pay by using your India-based credit card, debit card, or bank account. Today, if you reside in India, PayU is the only available payment method.

When using PayU, you will be charged in Indian rupees (INR). Even if you are using a prepaid travel card based on foreign currency, also known as a forex card, your payment will still be charged in Indian rupees (INR).

You will be asked to go through a two-factor authentication to complete the payment.

When you request to book or book a reservation by using PayU, you’ll be charged in full at the time of the request or confirmation of reservation. When your payment is complete, the reservation request is sent to the host, who will have up to 24 hours to reply.

If your request is retracted, declined, or expires, your payment will be automatically refunded in full. Refunds can take up to 15 business days to reflect in your credit card, debit card, or bank account.

If you're based in India and you request to book or book a long-term reservation (LTR) for more than 28 nights by using PayU, you’ll be charged in full at the time of the request or confirmation of the reservation. When your payment is complete, the reservation request is sent to the host, who will have up to 24 hours to reply.

When you book an LTR for a listing outside of India, you have the option of paying in installments.

If your request is retracted, declined, or expires, your payments will automatically be refunded in full. Refunds can take up to 15 business days to reflect in your credit, debit card, or bank account."
payment_alipay,"You can use the Alipay mobile app or website to pay. However, only WeChat Pay can be used for reservations made on WeChat Miniapp. If you use Alipay, we recommend that you download the mobile app to complete the payment.

When you submit a reservation request and choose to use Alipay, you'll be redirected to the Alipay website. You'll need to log in to Alipay to make your payment.

If you cancel your reservation, or if your payment is withdrawn, declined, or expired, the payment will be refunded to the card or account you selected when you paid via Alipay. The refund may take up to 5 business days to be reflected on the Alipay account."
payment_sofortuberweisung,"Sofort Überweisung (Germany) is an online payment method that enables you to log in with your personal online banking credentials and transfer a specified amount of your bank funds to pay for a reservation.

You do not need to register or create an account. Simply select Sofort Überweisung (or Sofort Banking) as the payment method and you’ll be guided through the payment process.

Sofort is an option to pay for your reservation if your plans meet the following conditions:

Book with a host in Europe
Select Germany as the payment country
Your reservation check-in date is at least 4 days after payment date
Your reservation doesn't include long-term payment installations
Sofort completes the payment within 24 hours after your reservation is accepted. You’ll receive an email and a push notification (if enabled on your mobile device) that the payment has been completed. If your payment doesn’t complete, your reservation will status will change to Canceled.

More info:

Sofort payments can take up to 5 days to complete
Sofort can’t be saved on your Airbnb account, so you'll need to go through the same process every time you opt to pay with Sofort"
payment_fail,"Is your transaction not going through? This can happen for a number of different reasons, including:

Your credit or debit card has expired
You’ve exceeded the daily withdrawal or purchase limit set by your bank or credit card company 
The billing address and phone number you entered don’t match the billing address and phone number associated with your credit or debit card
Fraud prevention
Your credit or debit card doesn’t have sufficient funds to make the payment
Contact your bank or credit card company for more information."
payment_card_decline,"Credit cards can be declined for a number of reasons. Airbnb generally isn't notified of the specific reason.

Common issues
Check that you're entering your credit card number and billing address correctly, that your card has available funds, and that your card hasn't expired.

Contact your bank or card issuer
If you're getting an error when you try to pay, we recommend reaching out to your bank or credit card company for more information. Inform them of the amount and when tried to make the charge so they can let the transaction go through.

If your bank or card issuer isn't able to help, you may want to try another payment method."
payment_charge_twice,"If your payment method is authorized
Some payment methods or locations require that the full amount of the reservation is authorized at the time of your request. If your reservation is accepted, the authorization will turn into a real charge and the amount will be deducted from your payment account.

If the reservation request is declined or expires, you’ll either see the authorization disappear altogether or appear as a refund in your payment account. Depending on the processing time of your bank, the release of the authorization may take up to 7 business days.

If your payment method is charged
Some payment methods or locations require that the full amount of the reservation is charged at the time of your request. If your reservation request is accepted, the charge remains and your reservation is confirmed.

If the reservation request is declined or expires, you’ll be refunded immediately and automatically. Depending on the processing time of your bank, the refund may take up to 10 calendar days to process."
payment_hold,"When you submit a reservation request, we may place a hold on your payment method, called an authorization, for the full amount of the reservation.

If your reservation is accepted, the authorization will turn into a real charge and the amount will be deducted from your payment account.

If your request is declined or expires, the authorization will disappear or appear as a refund in your payment account. Depending on the processing time of your bank, the release of the authorization may take up to 7 business days."
payment_chargeback,"When someone disputes a charge with their bank, a dispute process called a chargeback is initiated.

What’s a chargeback?
A chargeback is a formal payment dispute initiated by a consumer with their bank.

Chargebacks are usually filed by someone when they’ve noticed what they believe to be an unauthorized, incorrect, or unexpected charge on their account.

If you’ve filed a chargeback, you’ll need to contact your bank for more details on how their particular process works.

What happens once a chargeback has been filed and the dispute process begins?
Once a chargeback has been filed, it can take up to 90 days for the bank to resolve it. You can check the status of this process, or cancel it, by working with your bank.

While the chargeback process is ongoing, your bank may temporarily deposit the disputed amount into your account—it’s important to note that this amount comes directly from your bank, not Airbnb. If it’s determined that the charge from Airbnb was valid, then these funds may be taken back by the bank.

Will I still be refunded by Airbnb if I disputed a charge?
When a chargeback is filed, Airbnb is no longer able to resolve the dispute with you directly, and any refund you receive will come from your bank and not from Airbnb."
refund_find,"In most cases, your refund amount depends on your reservation’s cancellation policy and when you cancel.

You can find the refund amount and cancellation policy specific to your reservation by starting to cancel your stay or your Experience.

You can also learn about the cancellation policy for your reservation by going to Trips and selecting your trip, or by reviewing your reservation confirmation email.

You may be entitled to a full refund or one larger than the standard refund of your Host’s cancellation policy if:

You have to cancel because of an extenuating circumstance
You have to cancel because of a qualifying reason covered by the Airbnb Rebooking and Refund Policy
During your stay, you’re experiencing an issue covered by the Airbnb Rebooking and Refund Policy

f your plans changed due to COVID-19, check if the Extenuating Circumstances Policy applies to your reservation.

Refunds for canceled stays due to COVID-19 require proof of illness or exposure within 14 days of check-in. Ex:

Positive COVID-19 test
Doctor’s note
Notice from local government saying you've been exposed
Screenshot of notification from a contact tracing app
Positive test result from a member of your household"
refund_when,"Good news—if you’re eligible for a refund, you’ll get it automatically within 10 days. Maybe even sooner.

We'll send your refund as soon as you cancel to the payment method you used when you booked the reservation, but your bank or credit card issuer may take longer to get it to you. It all depends on how you paid and where you live:

24 hours

Airbnb for Work credit
Airbnb gift credit
Hongbao credit
PayPal
1 business day

Alipay
WeChat Pay
Up to 5 business days

iDEAL
Sofort Überweisung
Up to 15 business days

Major credit cards, including prepaid credit and debit cards
Other payment methods
Apple Pay
Google Pay
Postepay
Up to 2 credit card statements

Aura
Elo
Hipercard
Major credit cards in Brazil only
Note: If your original payment method’s account was closed, the refund sent by Airbnb won’t be processed. If this happens, we’ll contact you and you’ll have the option to update your payment method."
refund_auto,Eligible refunds will be processed as soon as you click cancel. We automatically process the refund through the payment method you used when you booked the reservation.
refund_request,"If you’d like to request a refund before or after your trip, refund requests of any amount can be handled through our Resolution Center.

We recommend discussing any refund amounts with your Host through your Airbnb message thread before submitting a request in the Resolution Center. However, if you and your Host aren’t able to come to an agreement, you'll have the option to ask Airbnb for help finding a solution. Issues must be reported to Airbnb with 72 hours of discovery to be eligible under our Rebooking and Refund Policy.

If you’re experiencing an issue during your stay, we’ll help you ask your Host to fix it, request a refund, or request to cancel for a full refund. It’s important to submit the request within 24 hours of noticing the travel issue. Your Host will have 1 hour to respond. If they decline or don’t respond, you can ask Airbnb to step in to help."
refund_eligible_travel,"Some travel issues need a little extra help. If you are experiencing any of these, you are most likely covered by the Rebooking and Refund Policy:

No access to the listing, for instance, if the Host provided the wrong lockbox code and now they can’t be reached
Space isn’t safe or clean upon arrival, such as dirty linens, or safety hazards
Key amenities are missing or not working, for example, that pool you were fantasizing about is in disrepair
Place isn’t as it was described in the listing description, maybe the number of rooms or beds is different, or accessibility features are missing

If you need to submit a claim, make sure to:

Gather evidence: Document issues with photos or videos
Contact us: Message or call Airbnb within 24 hours of having an issue
Stay in touch: We’ll reach out with next steps specific to you"
refund_expedite,"Unfortunately, this one’s out of our hands. It all depends on your payment method’s processing time."
refund_cancellation,"You were all set to travel and now something’s come up. Find out how to cancel your stay or Experience. And please note that your refund is subject to the Host’s cancellation policy.

Your refund amount may also be affected by:

Cleaning fees: Always refunded if you cancel before check-in.
Airbnb service fees: Service fees are refunded if you cancel during the free cancellation period for your reservation. 
On-site property fees: If a hotel or other professional Host collects property fees on-site, any refund of those fees is at the discretion of the Host."
